,race_id,venue,race_no,config,surface,distance,going,prize,race_class,place_combination1,place_combination2
545,545,1,10,0,0,1800,2,0,3,3,10
546,546,1,1,2,0,1650,1,0,5,10,1
547,547,1,2,2,0,1200,1,0,4,12,2
548,548,1,3,2,0,1000,1,0,4,6,9
549,549,1,4,2,0,1650,1,0,4,9,5
550,550,1,5,2,0,1650,1,0,4,4,3
551,551,1,6,2,0,1200,1,0,3,8,12
552,552,1,7,2,0,1000,1,0,3,5,1
553,553,1,8,2,0,1650,1,0,3,3,8
554,554,0,1,0,0,1200,2,0,4,4,3
555,555,0,2,0,0,1400,2,0,4,2,5
556,556,0,3,0,0,1800,2,0,3,4,5
557,557,0,4,0,0,1400,2,0,4,13,4
558,558,0,5,0,0,1200,5,0,3,9,1
559,559,0,6,0,0,1200,5,0,2,5,3
560,560,0,7,0,0,1600,5,0,11,9,2
561,561,0,8,0,0,2000,5,0,11,3,1
562,562,0,9,0,0,1400,5,0,3,8,9
563,563,0,10,0,0,1600,5,0,2,13,9
564,564,0,1,1,0,1200,1,0,6,8,4
565,565,0,2,1,0,1800,0,0,5,6,5
566,566,0,3,0,1,1200,1,0,4,4,5
567,567,0,4,1,0,1600,0,0,4,6,4
568,568,0,5,1,0,1200,0,0,5,11,10
569,569,0,6,1,0,2000,0,0,4,6,4
570,570,0,7,0,1,1200,1,0,3,3,8
571,571,0,8,1,0,2400,0,0,13,5,9
572,572,0,9,1,0,1200,0,0,12,3,8
573,573,0,10,1,0,1600,0,0,3,7,4
574,574,0,11,1,0,1400,0,0,1,8,13
575,575,0,1,3,0,1200,1,0,4,1,2
576,576,0,2,3,0,1400,1,0,4,7,2
577,577,0,3,0,1,1650,1,0,3,2,10
578,578,0,4,3,0,1400,1,0,5,2,3
579,579,0,5,3,0,1000,1,0,4,2,1
580,580,0,6,0,1,1650,1,0,4,8,6
581,581,0,7,0,1,1200,1,0,2,5,9
582,582,0,8,3,0,1000,1,0,3,11,14
583,583,0,9,3,0,1200,1,0,3,9,14
584,584,0,10,3,0,1400,1,0,3,3,9
585,585,1,1,4,0,1650,1,0,5,1,6
586,586,1,2,4,0,1650,1,0,4,12,5
587,587,1,3,4,0,1200,1,0,4,8,6
588,588,1,4,4,0,1800,1,0,4,12,6
589,589,1,5,4,0,2200,1,0,3,9,5
590,590,1,6,4,0,1650,1,0,3,7,4
591,591,1,7,4,0,1200,1,0,3,6,3
592,592,1,8,4,0,1650,1,0,1,11,10
593,593,0,1,4,0,1600,1,0,5,6,3
594,594,0,2,4,0,1600,1,0,4,1,9
595,595,0,3,4,0,1400,1,0,4,3,2
596,596,0,4,0,1,1200,1,0,5,7,12
597,597,0,5,4,0,1200,1,0,4,4,2
598,598,0,6,4,0,1400,1,0,4,6,2
599,599,0,7,4,0,1600,1,0,3,1,2
600,600,0,8,4,0,1000,1,0,2,1,6
601,601,0,9,0,1,1200,1,0,3,10,11
602,602,0,10,4,0,1400,1,0,3,8,7
603,603,1,1,5,0,2200,1,0,5,5,9
604,604,1,2,5,0,1650,1,0,4,7,10
605,605,1,3,5,0,1000,0,0,4,8,2
606,606,1,4,5,0,1200,0,0,4,6,1
607,607,1,5,5,0,1650,0,0,4,10,11
608,608,1,6,5,0,1200,0,0,3,6,10
609,609,1,7,5,0,1000,0,0,3,4,10
610,610,1,8,5,0,1650,0,0,3,7,4
611,611,0,1,5,0,1000,0,0,6,2,6
612,612,0,2,5,0,1000,0,0,4,6,10
613,613,0,3,5,0,1400,0,0,5,5,6
614,614,0,4,0,1,1650,1,0,5,6,4
615,615,0,5,0,1,1200,1,0,4,4,1
616,616,0,6,5,0,1400,0,0,4,5,2
617,617,0,7,5,0,1800,0,0,4,12,8
618,618,0,8,5,0,1000,0,0,3,5,12
619,619,0,9,5,0,1800,0,0,3,3,8
620,620,0,10,5,0,1600,0,0,2,1,6
621,621,0,11,5,0,1400,0,0,3,6,9
622,622,0,1,0,0,1200,6,0,4,5,3
623,623,0,2,0,0,1200,6,0,4,9,3
624,624,0,3,0,0,1200,6,0,5,11,9
625,625,0,4,0,0,1200,6,0,3,8,11
626,626,0,5,0,0,1600,6,0,4,6,13
627,627,0,6,0,0,1400,7,0,4,9,11
628,628,0,7,0,0,1200,7,0,13,10,8
629,629,0,8,0,0,1600,7,0,1,1,5
630,630,1,1,2,0,1800,2,0,5,6,10
631,631,1,2,2,0,1000,2,0,4,8,3
632,632,1,3,2,0,1000,2,0,3,5,2
633,633,1,4,2,0,2200,2,0,4,3,12
634,634,1,5,2,0,1650,2,0,4,4,9
635,635,1,6,2,0,1650,2,0,3,9,4
636,636,1,7,2,0,1200,5,0,3,3,4
637,637,1,8,2,0,1800,5,0,2,1,9
638,638,0,1,2,0,1200,1,0,0,7,3
639,639,0,2,2,0,1600,1,0,5,1,11
640,640,0,3,0,1,1200,1,0,4,4,10
641,641,0,4,2,0,1400,1,0,4,1,3
642,642,0,5,2,0,1400,1,0,4,6,9
643,643,0,6,0,1,1650,1,0,4,3,4
644,644,0,7,2,0,2000,1,0,3,10,11
645,645,0,8,2,0,2400,1,0,11,1,3
646,646,0,9,2,0,1200,1,0,3,4,2
647,647,0,10,2,0,1400,1,0,3,7,5
648,648,0,11,2,0,1200,1,0,2,7,8
649,649,1,1,4,0,1000,1,0,5,7,10
650,650,1,2,4,0,1650,1,0,5,6,7
651,651,1,3,4,0,1200,1,0,4,3,12
652,652,1,4,4,0,1200,1,0,4,10,3
653,653,1,5,4,0,1650,1,0,4,9,3
654,654,1,6,4,0,1200,1,0,3,11,3
655,655,1,7,4,0,1200,1,0,3,9,5
656,656,1,8,4,0,1650,1,0,3,2,9
657,657,0,1,4,0,1000,0,0,4,7,3
658,658,0,2,4,0,1200,0,0,4,7,1
659,659,0,3,4,0,1200,0,0,3,8,1
660,660,0,4,0,1,1800,1,0,5,10,5
661,661,0,5,4,0,1400,0,0,4,10,2
662,662,0,6,4,0,1600,0,0,4,10,13
663,663,0,7,0,1,1650,1,0,1,11,10
664,664,0,8,4,0,1400,0,0,3,8,9
665,665,0,9,4,0,1400,0,0,2,6,3
666,666,0,10,4,0,1600,0,0,3,1,11
667,667,1,1,5,0,1650,0,0,5,8,9
668,668,1,2,5,0,1000,0,0,4,10,2
669,669,1,3,5,0,1200,0,0,3,1,11
670,670,1,4,5,0,1800,0,0,4,8,6
671,671,1,5,5,0,1650,0,0,4,9,2
672,672,1,6,5,0,1800,0,0,3,1,8
673,673,1,7,5,0,1000,0,0,2,5,8
674,674,1,8,5,0,1650,0,0,2,11,5
675,675,0,1,5,0,1200,1,0,6,3,6
676,676,0,2,5,0,1200,1,0,4,1,12
677,677,0,3,0,1,1200,1,0,4,4,5
678,678,0,4,5,0,1400,1,0,4,11,1
679,679,0,5,5,0,1400,1,0,4,1,4
680,680,0,6,5,0,1000,1,0,3,1,11
681,681,0,7,0,1,1200,1,0,3,4,5
682,682,0,8,5,0,1800,1,0,1,5,3
683,683,0,9,5,0,1400,1,0,13,1,3
684,684,0,10,5,0,1400,1,0,3,8,13
685,685,0,1,0,0,1800,0,0,5,8,4
686,686,0,2,0,0,1600,0,0,4,1,11
687,687,0,3,0,0,1000,0,0,4,7,11
688,688,0,4,0,1,1800,1,0,4,9,14
689,689,0,5,0,0,1400,0,0,4,2,12
690,690,0,6,0,1,1650,1,0,3,1,12
691,691,0,7,0,1,1200,1,0,2,1,4
692,692,0,8,0,0,1200,0,0,3,9,8
693,693,0,9,0,0,1400,0,0,3,2,13
694,694,0,10,0,0,1400,0,0,2,6,2
695,695,1,1,0,0,1650,0,0,5,5,11
696,696,1,2,0,0,1650,0,0,4,5,12
697,697,1,3,0,0,1200,0,0,4,1,11
698,698,1,4,0,0,1650,0,0,4,8,3
699,699,1,5,0,0,1000,0,0,3,12,11
700,700,1,6,0,0,1650,0,0,3,3,9
701,701,1,7,0,0,1200,0,0,3,3,10
702,702,1,8,0,0,1650,0,0,2,8,7
703,703,0,1,1,0,1400,5,0,6,14,9
704,704,0,2,1,0,1600,5,0,5,2,14
705,705,0,3,1,0,1400,7,0,4,2,5
706,706,0,4,0,1,1200,3,0,4,6,7
707,707,0,5,1,0,1200,7,0,5,8,6
708,708,0,6,1,0,1200,7,0,4,9,10
709,709,0,7,1,0,2000,7,0,3,6,7
710,710,0,8,1,0,1200,7,0,0,6,3
711,711,0,9,0,1,1200,3,0,3,4,12
712,712,0,10,1,0,1200,7,0,1,5,4
713,713,0,11,1,0,1400,7,0,3,10,7
714,714,0,1,3,0,1400,0,0,5,5,13
715,715,0,2,3,0,1200,0,0,4,11,13
716,716,0,3,3,0,1600,0,0,4,5,7
717,717,0,4,3,0,1400,0,0,4,8,5
718,718,0,5,3,0,1800,0,0,4,7,6
719,719,0,6,3,0,1200,0,0,3,9,1
720,720,0,7,3,0,1200,0,0,2,11,8
721,721,0,8,3,0,1600,0,0,2,8,14
722,722,0,9,3,0,1400,0,0,3,2,13
723,723,0,10,3,0,1600,0,0,3,10,6
724,724,0,11,3,0,1600,0,0,1,2,4
725,725,0,1,0,0,1400,1,485000,5,2,11
726,726,0,2,0,0,1200,1,485000,5,1,5
727,727,0,3,0,0,1600,1,625000,4,12,13
728,728,0,4,0,0,1200,1,1750000,1,11,7
729,729,0,5,0,0,1200,1,625000,4,9,5
730,730,0,6,0,0,1400,1,625000,4,7,14
731,731,0,7,0,0,1000,1,1150000,2,12,6
732,732,0,8,0,0,1200,1,850000,3,7,1
733,733,0,9,0,0,1400,1,1150000,2,5,10
734,734,0,10,0,0,1400,1,850000,3,13,10
735,735,1,1,0,0,1650,1,485000,5,11,8
736,736,1,2,0,0,1000,1,625000,4,5,4
737,737,1,3,0,0,1200,1,625000,4,8,12
738,738,1,4,0,0,1650,1,625000,4,11,1
739,739,1,5,0,0,1650,1,625000,4,11,2
740,740,1,6,0,0,1200,1,850000,3,2,5
741,741,1,7,0,0,1650,1,850000,3,10,5
742,742,1,8,0,0,1200,1,1150000,2,5,7
743,743,0,1,1,0,1600,1,485000,5,3,6
744,744,0,2,1,0,1000,1,625000,4,7,3
745,745,0,3,0,1,1200,1,625000,4,1,6
746,746,0,4,1,0,1400,1,625000,4,9,6
747,747,0,5,1,0,1400,1,625000,4,8,7
748,748,0,6,1,0,1000,1,850000,3,1,14
749,749,0,7,1,0,1600,1,850000,3,8,4
750,750,0,8,0,1,1200,1,850000,3,7,6
751,751,0,9,1,0,1400,1,1750000,1,10,1
752,752,0,10,1,0,1400,1,1150000,2,3,1
753,753,1,1,4,0,1000,0,485000,5,3,2
754,754,1,2,4,0,1650,0,485000,5,6,4
755,755,1,3,4,0,1200,0,625000,4,8,3
756,756,1,4,4,0,1800,0,625000,4,12,6
757,757,1,5,4,0,1650,0,625000,4,2,3
758,758,1,6,4,0,1000,0,850000,3,10,2
759,759,1,7,4,0,1800,0,850000,3,12,2
760,760,1,8,4,0,1650,0,1150000,2,2,3
761,761,0,1,0,1,1200,4,485000,5,4,9
762,762,0,2,3,0,1200,1,625000,4,2,7
763,763,0,3,3,0,1200,1,625000,4,1,4
764,764,0,4,3,0,1400,1,485000,5,2,3
765,765,0,5,0,1,1650,4,625000,4,2,13
766,766,0,6,3,0,1400,1,625000,4,2,1
767,767,0,7,3,0,1200,1,1150000,2,8,3
768,768,0,8,3,0,1200,1,850000,3,8,11
769,769,0,9,3,0,1400,1,850000,3,11,4
770,770,0,10,3,0,1200,1,850000,3,10,14
771,771,1,1,4,0,1200,1,625000,4,11,3
772,772,1,2,4,0,1000,1,625000,4,4,8
773,773,1,3,4,0,1600,1,625000,4,2,12
774,774,1,4,4,0,1800,1,485000,5,1,2
775,775,1,5,4,0,1400,1,625000,4,8,4
776,776,1,6,4,0,1000,1,850000,3,8,4
777,777,1,7,4,0,1600,1,850000,3,9,2
778,778,1,8,4,0,1400,1,2300000,13,1,4
779,779,1,9,4,0,1400,1,850000,3,14,2
780,780,1,10,4,0,1600,1,1400000,1,8,12
781,781,0,1,5,0,1800,0,625000,4,2,1
782,782,0,2,5,0,1400,0,485000,5,12,7
783,783,0,3,5,0,1800,0,850000,3,3,10
784,784,0,4,0,1,1200,1,625000,4,4,11
785,785,0,5,5,0,1400,0,625000,4,2,5
786,786,0,6,0,1,1200,1,850000,3,10,8
787,787,0,7,5,0,1200,0,850000,3,3,9
788,788,0,8,5,0,1000,0,2300000,13,8,3
789,789,0,9,0,1,1200,1,1150000,2,4,5
790,790,0,10,5,0,1400,0,1150000,2,5,1
791,791,1,1,0,0,1650,1,485000,5,9,2
792,792,1,2,0,0,1650,1,625000,4,7,8
793,793,1,3,0,0,1200,0,625000,4,1,2
794,794,1,4,0,0,1650,0,625000,4,10,3
795,795,1,5,0,0,1000,0,625000,4,5,4
796,796,1,6,0,0,1200,0,850000,3,12,4
797,797,1,7,0,0,1650,0,850000,3,3,10
798,798,1,8,0,0,1650,0,850000,3,11,8
799,799,0,1,0,0,1600,0,485000,5,12,7
800,800,0,2,0,0,1200,0,850000,3,8,1
801,801,0,3,0,0,1600,0,850000,3,9,4
802,802,0,4,0,0,1600,0,625000,4,1,3
803,803,0,5,0,0,1200,0,625000,4,1,9
804,804,0,6,0,0,1400,0,625000,4,1,11
805,805,0,7,0,0,1600,0,1150000,2,9,2
806,806,0,8,0,0,1800,1,1750000,1,11,1
807,807,0,9,0,0,1200,1,1150000,2,10,13
808,808,0,10,0,0,1400,1,850000,3,7,3
809,809,1,1,2,0,1200,1,485000,5,3,1
810,810,1,2,2,0,1650,1,850000,3,2,10
811,811,1,3,2,0,1200,0,625000,4,9,2
812,812,1,4,2,0,1800,0,625000,4,11,4
813,813,1,5,2,0,1650,0,625000,4,6,3
814,814,1,6,2,0,1000,0,850000,3,3,6
815,815,1,7,2,0,1800,0,850000,3,1,9
816,816,1,8,2,0,1650,0,1150000,2,11,8
817,817,0,1,1,0,1000,0,625000,4,8,2
818,818,0,2,0,1,1650,4,485000,5,14,10
819,819,0,3,1,0,1400,0,625000,4,1,4
820,820,0,4,1,0,1400,0,485000,5,13,8
821,821,0,5,0,1,1650,4,625000,4,2,14
822,822,0,6,1,0,1600,0,625000,4,8,5
823,823,0,7,0,1,1650,4,850000,3,6,4
824,824,0,8,1,0,1400,0,850000,3,6,5
825,825,0,9,1,0,1200,0,850000,3,5,6
826,826,0,10,1,0,1400,0,1400000,1,12,6
827,827,1,1,4,0,1200,0,625000,4,11,4
828,828,1,2,4,0,1200,0,625000,4,1,3
829,829,1,3,4,0,1800,0,485000,5,5,4
830,830,1,4,4,0,1650,0,625000,4,6,2
831,831,1,5,4,0,1200,0,850000,3,2,11
832,832,1,6,4,0,1000,0,1150000,2,5,2
833,833,1,7,4,0,1200,0,850000,3,2,10
834,834,1,8,4,0,1650,0,850000,3,12,2
835,835,0,1,3,0,1200,0,485000,5,6,1
836,836,0,2,3,0,2000,0,625000,4,4,8
837,837,0,3,3,0,1000,0,850000,3,8,11
838,838,0,4,3,0,1200,0,625000,4,8,4
839,839,0,5,3,0,1400,0,850000,3,7,9
840,840,0,6,3,0,1400,0,625000,4,6,4
841,841,0,7,3,0,1200,0,2300000,13,1,6
842,842,0,8,3,0,1600,0,2300000,13,9,11
843,843,0,9,3,0,1800,0,1400000,1,4,13
844,844,0,10,3,0,1600,0,850000,3,10,1
845,845,1,1,0,0,1650,1,485000,5,1,6
846,846,1,2,0,0,1000,1,625000,4,10,3
847,847,1,3,0,0,1200,1,625000,4,12,4
848,848,1,4,0,0,1650,1,625000,4,5,3
849,849,1,5,0,0,1650,1,625000,4,2,5
850,850,1,6,0,0,1800,1,850000,3,11,10
851,851,1,7,0,0,1200,1,850000,3,6,1
852,852,1,8,0,0,1650,1,850000,3,8,2
853,853,1,9,0,0,1200,1,1150000,2,1,5
854,854,1,10,0,0,1650,1,1400000,1,2,5
855,855,0,1,0,1,1200,4,485000,5,4,12
856,856,0,2,0,1,1800,4,625000,4,5,1
857,857,0,3,0,1,1200,4,625000,4,5,6
858,858,0,4,0,1,1800,4,485000,5,8,5
859,859,0,5,0,1,1200,4,850000,3,3,11
860,860,0,6,0,1,1200,4,850000,3,12,6
861,861,0,7,0,1,1650,4,1150000,2,11,5
862,862,0,8,0,1,1650,4,850000,3,3,8
863,863,0,1,5,0,1000,1,625000,4,8,1
864,864,0,2,5,0,1600,1,485000,5,4,13
865,865,0,3,5,0,1400,1,485000,5,8,10
866,866,0,4,5,0,1400,1,625000,4,9,13
867,867,0,5,5,0,1600,1,625000,4,1,3
868,868,0,6,5,0,1800,1,850000,3,4,11
869,869,0,7,5,0,1000,1,1750000,1,7,9
870,870,0,8,5,0,1400,1,1750000,1,12,6
871,871,0,9,5,0,1200,1,850000,3,8,11
872,872,0,10,5,0,1400,1,850000,3,1,9
873,873,1,1,2,0,1000,0,485000,5,2,10
874,874,1,2,2,0,1800,0,485000,5,5,4
875,875,1,3,2,0,1200,0,625000,4,9,12
876,876,1,4,2,0,1650,0,625000,4,9,8
877,877,1,5,2,0,1200,0,625000,4,10,6
878,878,1,6,2,0,1200,0,850000,3,3,9
879,879,1,7,2,0,1800,0,1150000,2,5,7
880,880,1,8,2,0,1650,0,850000,3,9,6
881,881,0,1,0,1,1650,4,625000,4,10,14
882,882,0,2,0,0,1200,1,625000,4,5,14
883,883,0,3,0,1,1200,4,1400000,1,3,5
884,884,0,4,0,0,1800,1,625000,4,10,1
885,885,0,5,0,0,1400,1,625000,4,8,1
886,886,0,6,0,0,1600,1,1150000,2,7,12
887,887,0,7,0,0,2000,1,3000000,12,3,10
888,888,0,8,0,0,1200,1,850000,3,12,2
889,889,0,9,0,0,1400,1,850000,3,11,9
890,890,0,10,0,0,1600,1,850000,3,7,12
891,891,1,1,4,0,1650,0,485000,5,1,2
892,892,1,2,4,0,1200,0,625000,4,1,8
893,893,1,3,4,0,1000,0,625000,4,6,3
894,894,1,4,4,0,2200,0,625000,4,9,7
895,895,1,5,4,0,1650,0,625000,4,7,12
896,896,1,6,4,0,1650,0,850000,3,7,6
897,897,1,7,4,0,1650,0,850000,3,11,8
898,898,1,8,4,0,1200,0,850000,3,5,7
899,899,0,1,3,0,2000,1,485000,5,7,8
900,900,0,2,3,0,1600,1,625000,4,3,1
901,901,0,3,3,0,1400,1,850000,3,4,13
902,902,0,4,3,0,1200,1,485000,5,14,13
903,903,0,5,3,0,2000,1,850000,3,5,1
904,904,0,6,3,0,1200,1,625000,4,7,5
905,905,0,7,3,0,1600,1,3000000,12,5,4
906,906,0,8,3,0,1200,1,3000000,12,8,1
907,907,0,9,3,0,1200,1,1150000,2,11,1
908,908,0,10,3,0,1400,1,1150000,2,12,4
909,909,1,1,5,0,1200,0,625000,4,7,3
910,910,1,2,5,0,1650,0,625000,4,10,12
911,911,1,3,5,0,1200,0,625000,4,2,6
912,912,1,4,5,0,1650,0,625000,4,2,11
913,913,1,5,5,0,1000,0,850000,3,1,8
914,914,1,6,5,0,1200,0,850000,3,1,11
915,915,1,7,5,0,1650,0,850000,3,5,9
916,916,1,8,5,0,1650,0,1150000,2,1,6
917,917,0,1,4,0,1200,1,625000,4,12,4
918,918,0,2,4,0,1000,1,625000,4,3,14
919,919,0,3,4,0,1000,1,850000,3,10,3
920,920,0,4,4,0,1400,1,485000,5,12,4
921,921,0,5,4,0,1800,1,625000,4,10,9
922,922,0,6,4,0,1400,1,625000,4,6,10
923,923,0,7,4,0,1400,1,850000,3,1,3
924,924,0,8,4,0,1800,1,1400000,1,11,12
925,925,0,9,4,0,1400,1,1750000,1,6,4
926,926,0,10,4,0,1600,1,850000,3,13,1
927,927,1,1,0,0,1200,0,485000,5,4,11
928,928,1,2,0,0,1200,0,625000,4,7,4
929,929,1,3,0,0,1000,0,625000,4,10,12
930,930,1,4,0,0,1800,0,485000,5,9,8
931,931,1,5,0,0,1650,0,625000,4,7,2
932,932,1,6,0,0,2200,0,850000,3,9,6
933,933,1,7,0,0,1200,0,850000,3,3,5
934,934,1,8,0,0,1650,0,850000,3,8,1
935,935,0,1,5,0,1400,1,1600000,0,3,2
936,936,0,2,0,1,1200,4,625000,4,1,7
937,937,0,3,0,1,1200,4,850000,3,2,12
938,938,0,4,0,1,1650,4,485000,5,13,2
939,939,0,5,0,1,1650,4,625000,4,8,12
940,940,0,6,0,1,1200,4,850000,3,1,9
941,941,0,7,5,0,1400,1,625000,4,4,5
942,942,0,8,0,1,1650,4,1750000,1,6,10
943,943,0,9,5,0,1400,1,850000,3,9,4
944,944,0,10,0,1,1650,4,850000,3,8,3
945,945,1,1,2,0,1650,1,485000,5,10,7
946,946,1,2,2,0,1200,1,625000,4,3,1
947,947,1,3,2,0,1650,1,812500,4,7,8
948,948,1,4,2,0,1200,1,850000,3,9,2
949,949,1,5,2,0,1800,1,812500,4,3,8
950,950,1,6,2,0,1000,1,1150000,2,9,3
951,951,1,7,2,0,1650,1,1105000,3,8,10
952,952,1,8,2,0,1800,1,1150000,2,12,1
953,953,0,1,0,0,1200,1,850000,3,6,14
954,954,0,2,0,0,1400,1,850000,3,13,1
955,955,0,3,0,0,1200,1,1150000,2,4,12
956,956,0,4,0,0,2400,1,14000000,11,13,2
957,957,0,5,0,0,1200,1,12000000,11,1,14
958,958,0,6,0,0,1600,1,1150000,2,6,13
959,959,0,7,0,0,1600,1,16000000,11,1,6
960,960,0,8,0,0,2000,1,20000000,11,1,4
961,961,0,9,0,0,1400,1,1750000,1,6,1
962,962,0,10,0,0,1600,1,850000,3,1,12
963,963,1,1,4,0,1000,1,485000,5,9,4
964,964,1,2,4,0,1650,1,625000,4,9,4
965,965,1,3,4,0,1000,1,625000,4,4,3
966,966,1,4,4,0,1650,1,625000,4,5,1
967,967,1,5,4,0,1200,1,850000,3,12,3
968,968,1,6,4,0,1200,1,625000,4,5,11
969,969,1,7,4,0,1200,1,850000,3,12,10
970,970,1,8,4,0,1800,1,850000,3,12,3
971,971,0,1,5,0,1200,1,625000,4,8,2
972,972,0,2,5,0,1800,1,485000,5,1,3
973,973,0,3,5,0,1000,1,625000,4,11,4
974,974,0,4,5,0,1400,1,485000,5,11,7
975,975,0,5,5,0,1400,1,625000,4,12,2
976,976,0,6,5,0,1600,1,625000,4,1,2
977,977,0,7,5,0,1000,1,850000,3,14,4
978,978,0,8,5,0,1400,1,850000,3,14,2
979,979,0,9,5,0,1400,1,1150000,2,12,1
980,980,0,10,5,0,1600,1,850000,3,2,5
981,981,1,1,5,0,1200,0,625000,4,11,3
982,982,1,2,5,0,1650,0,485000,5,4,8
983,983,1,3,5,0,1000,0,850000,3,1,2
984,984,1,4,5,0,1200,0,625000,4,8,5
985,985,1,5,5,0,1800,0,625000,4,10,8
986,986,1,6,5,0,1200,0,850000,3,3,9
987,987,1,7,5,0,1200,0,1400000,1,10,11
988,988,1,8,5,0,1650,0,850000,3,7,8
989,989,0,1,1,0,1000,1,485000,5,10,11
990,990,0,2,0,1,1200,4,625000,4,8,2
991,991,0,3,1,0,1200,1,625000,4,8,14
992,992,0,4,0,1,1200,4,850000,3,3,8
993,993,0,5,1,0,2000,1,625000,4,2,8
994,994,0,6,1,0,1600,1,625000,4,11,14
995,995,0,7,0,1,1200,4,850000,3,4,12
996,996,0,8,1,0,1800,2,850000,3,12,1
997,997,0,9,1,0,2000,2,1400000,1,14,2
998,998,0,10,1,0,1400,2,850000,3,13,7
999,999,0,1,3,0,1200,1,625000,4,5,7
1000,1000,0,2,3,0,1400,1,485000,5,5,7
1001,1001,0,3,3,0,1400,1,625000,4,3,13
1002,1002,0,4,3,0,1200,1,850000,3,6,5
1003,1003,0,5,3,0,1400,1,625000,4,2,10
1004,1004,0,6,3,0,1600,1,625000,4,1,8
1005,1005,0,7,3,0,1200,1,1150000,2,1,6
1006,1006,0,8,3,0,1400,1,850000,3,9,4
1007,1007,0,9,3,0,1400,1,2300000,13,1,8
1008,1008,0,10,3,0,1600,1,850000,3,11,9
1009,1009,0,11,3,0,1600,1,1400000,1,7,12
1010,1010,1,1,0,0,1200,1,485000,5,5,4
1011,1011,1,2,0,0,1000,1,625000,4,6,4
1012,1012,1,3,0,0,1200,1,625000,4,1,2
1013,1013,1,4,0,0,1650,1,625000,4,11,7
1014,1014,1,5,0,0,1800,1,625000,4,7,1
1015,1015,1,6,0,0,1650,1,850000,3,4,11
1016,1016,1,7,0,0,1200,1,850000,3,7,8
1017,1017,1,8,0,0,1200,1,850000,3,5,1
1018,1018,0,1,4,0,1800,1,485000,5,3,11
1019,1019,0,2,4,0,1000,1,625000,4,7,13
1020,1020,0,3,4,0,1200,1,850000,3,1,4
1021,1021,0,4,0,1,1650,4,625000,4,1,9
1022,1022,0,5,4,0,1400,1,625000,4,5,14
1023,1023,0,6,0,1,1800,4,850000,3,2,14
1024,1024,0,7,4,0,1000,1,2300000,13,8,5
1025,1025,0,8,0,1,1200,4,1150000,2,4,2
1026,1026,0,9,4,0,1400,1,1150000,2,3,12
1027,1027,0,10,4,0,1400,1,850000,3,7,3
1028,1028,1,1,2,0,1650,1,485000,5,1,4
1029,1029,1,2,2,0,1650,1,625000,4,2,12
1030,1030,1,3,2,0,1200,1,625000,4,4,11
1031,1031,1,4,2,0,1650,1,625000,4,3,6
1032,1032,1,5,2,0,1650,1,850000,3,4,7
1033,1033,1,6,2,0,1800,1,1750000,1,4,3
1034,1034,1,7,2,0,1000,1,850000,3,3,8
1035,1035,1,8,2,0,1650,1,850000,3,4,2
1036,1036,0,1,0,1,1200,1,485000,5,2,4
1037,1037,0,2,0,1,1200,1,625000,4,3,5
1038,1038,0,3,5,0,1000,1,1150000,2,5,9
1039,1039,0,4,5,0,1800,1,625000,4,12,4
1040,1040,0,5,5,0,1400,1,625000,4,3,4
1041,1041,0,6,0,1,1200,1,850000,3,6,4
1042,1042,0,7,5,0,1000,1,850000,3,2,3
1043,1043,0,8,5,0,1600,1,850000,3,8,9
1044,1044,0,9,5,0,1800,1,1150000,2,5,2
1045,1045,0,10,5,0,1400,1,850000,3,13,14
1046,1046,1,1,4,0,2200,1,485000,5,7,10
1047,1047,1,2,4,0,1200,1,625000,4,10,11
1048,1048,1,3,4,0,1200,1,625000,4,12,3
1049,1049,1,4,4,0,1650,1,625000,4,4,2
1050,1050,1,5,4,0,1200,1,850000,3,7,2
1051,1051,1,6,4,0,1650,1,850000,3,1,8
1052,1052,1,7,4,0,1800,1,850000,3,6,2
1053,1053,1,8,4,0,1200,1,1400000,1,6,7
1054,1054,0,1,0,0,1600,1,485000,5,8,12
1055,1055,0,2,0,0,1200,1,625000,4,9,6
1056,1056,0,3,0,0,1000,1,625000,4,12,8
1057,1057,0,4,0,0,1400,1,625000,4,8,2
1058,1058,0,5,0,0,1600,1,625000,4,10,3
1059,1059,0,6,0,0,1200,1,850000,3,13,12
1060,1060,0,7,0,0,1400,1,1750000,1,1,8
1061,1061,0,8,0,0,1600,1,8000000,11,1,5
1062,1062,0,9,0,0,1400,1,850000,3,11,3
1063,1063,0,10,0,0,1400,1,1150000,2,9,8
1064,1064,1,1,5,0,1650,1,485000,5,8,11
1065,1065,1,2,5,0,1200,1,625000,4,1,5
1066,1066,1,3,5,0,1650,1,625000,4,12,4
1067,1067,1,4,5,0,2200,1,625000,4,7,1
1068,1068,1,5,5,0,1200,1,850000,3,4,6
1069,1069,1,6,5,0,1650,1,850000,3,10,7
1070,1070,1,7,5,0,1000,1,850000,3,9,3
1071,1071,1,8,5,0,1650,1,1150000,2,6,1
1072,1072,0,1,2,0,1200,1,485000,5,1,8
1073,1073,0,2,2,0,1200,1,625000,4,1,14
1074,1074,0,3,2,0,1600,1,850000,3,9,11
1075,1075,0,4,2,0,1200,1,850000,3,2,1
1076,1076,0,5,2,0,1400,1,625000,4,4,7
1077,1077,0,6,2,0,2000,1,850000,3,11,3
1078,1078,0,7,2,0,1000,1,4500000,11,1,8
1079,1079,0,8,2,0,1600,1,8000000,11,5,7
